id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
180487110,2023/08/28 12:05 AM,2023-08-28,2023-08-27 17:05:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:19 UTC,2023-08-27 18:27:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487110,https://inaturalist-open-data.s3.amazonaws.com/photos/314397606/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6852753667,110.3905227067,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Oriental Latrine Fly,Chrysomya megacephala,Oriental Latrine Fly,Insecta,329781
180487112,2023/08/28 12:06 AM,2023-08-28,2023-08-27 17:06:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:20 UTC,2023-08-28 00:41:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487112,https://inaturalist-open-data.s3.amazonaws.com/photos/314397610/medium.jpeg,,omah kutu,,1,0,false,,Indonesia,-7.6537360233,110.3413447237,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Variable Ladybird Beetle,Coelophora inaequalis,Variable Ladybird Beetle,Insecta,333707
180487114,2023/08/28 12:08 AM,2023-08-28,2023-08-27 17:08:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:20 UTC,2023-08-27 18:27:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487114,https://inaturalist-open-data.s3.amazonaws.com/photos/314397678/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6151861045,110.2464828968,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Clogmia,Clogmia,,Insecta,247953
180487115,2023/08/28 12:07 AM,2023-08-28,2023-08-27 17:07:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:21 UTC,2023-08-27 18:27:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487115,https://inaturalist-open-data.s3.amazonaws.com/photos/314397613/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.7631612318,110.3774234166,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Elongate Green Crab Spider,Oxytate virens,Elongate Green Crab Spider,Arachnida,343828
180487121,2023/08/28 12:09 AM,2023-08-28,2023-08-27 17:09:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:22 UTC,2023-08-27 18:27:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487121,https://inaturalist-open-data.s3.amazonaws.com/photos/314397679/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6073481841,110.3373818321,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Agrotina,Agrotina,,Insecta,210553
180487122,2023/08/28 12:14 AM,2023-08-28,2023-08-27 17:14:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:23 UTC,2023-08-27 18:27:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487122,https://inaturalist-open-data.s3.amazonaws.com/photos/314397812/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6921638306,110.3964785326,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Green Lacewings,Chrysopidae,Green Lacewings,Insecta,52425
180487123,2023/08/28 12:10 AM,2023-08-28,2023-08-27 17:10:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:23 UTC,2023-08-27 18:27:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487123,https://inaturalist-open-data.s3.amazonaws.com/photos/314397760/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6728041529,110.3711891352,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Kolla,Kolla,,Insecta,354105
180487207,2023/08/28 12:17 AM,2023-08-28,2023-08-27 17:17:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:52 UTC,2023-08-27 18:27:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487207,https://inaturalist-open-data.s3.amazonaws.com/photos/314397848/medium.jpeg,,omah kutu,Under Calotropis gigantea,0,0,false,,Indonesia,-7.7242081201,110.3874132576,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Aphis,Aphis,,Insecta,55215
180487227,2023/08/28 12:20 AM,2023-08-28,2023-08-27 17:20:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:57 UTC,2023-08-27 18:27:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487227,https://inaturalist-open-data.s3.amazonaws.com/photos/314397883/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6412036089,110.2747852261,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Lacewings and Allies,Hemerobiiformia,Lacewings and Allies,Insecta,483236
180487232,2023/08/28 12:24 AM,2023-08-28,2023-08-27 17:24:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:26:58 UTC,2023-08-27 18:28:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487232,https://inaturalist-open-data.s3.amazonaws.com/photos/314397918/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.713017884,110.3599655156,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
180487238,2023/08/28 12:26 AM,2023-08-28,2023-08-27 17:26:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:00 UTC,2023-08-27 18:28:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487238,https://inaturalist-open-data.s3.amazonaws.com/photos/314397934/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6315543048,110.303044347,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Common Flesh Flies,Sarcophaga,Common Flesh Flies,Insecta,120489
180487248,2023/08/28 12:30 AM,2023-08-28,2023-08-27 17:30:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:03 UTC,2023-08-27 18:32:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487248,https://inaturalist-open-data.s3.amazonaws.com/photos/314397966/medium.jpeg,,omah kutu,,1,0,false,,Indonesia,-7.67541754,110.311803909,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,open,true,,,Delias periboea,Delias periboea,,Insecta,149354
180487249,2023/08/28 12:31 AM,2023-08-28,2023-08-27 17:31:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:03 UTC,2023-08-27 18:28:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487249,https://inaturalist-open-data.s3.amazonaws.com/photos/314397972/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.7688592173,110.3949763664,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Spiders,Araneae,Spiders,Arachnida,47118
180487251,2023/08/28 12:33 AM,2023-08-28,2023-08-27 17:33:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:04 UTC,2023-08-27 18:28:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487251,https://inaturalist-open-data.s3.amazonaws.com/photos/314397992/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.7672587085,110.3842613212,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Curved-horn Moths,Gelechioidea,Curved-horn Moths,Insecta,55518
180487252,2023/08/28 12:35 AM,2023-08-28,2023-08-27 17:35:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:04 UTC,2023-08-27 18:28:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487252,https://inaturalist-open-data.s3.amazonaws.com/photos/314398003/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.7548895986,110.2349414567,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Green Lacewings,Chrysopidae,Green Lacewings,Insecta,52425
180487253,2023/08/28 12:36 AM,2023-08-28,2023-08-27 17:36:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:04 UTC,2023-08-27 18:28:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487253,https://inaturalist-open-data.s3.amazonaws.com/photos/314398014/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.7559427469,110.2266271787,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Acrocercopinae,Acrocercopinae,,Insecta,511483
180487258,2023/08/28 12:37 AM,2023-08-28,2023-08-27 17:37:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:05 UTC,2023-08-27 18:28:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487258,https://inaturalist-open-data.s3.amazonaws.com/photos/314398012/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.684459124,110.3522795247,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Arctornis,Arctornis,,Insecta,124613
180487260,2023/08/28 12:41 AM,2023-08-28,2023-08-27 17:41:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:05 UTC,2023-08-27 18:28:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487260,https://inaturalist-open-data.s3.amazonaws.com/photos/314398039/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.7836464944,110.2770122328,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Sharptails,Stenocatantops,Sharptails,Insecta,466315
180487261,2023/08/28 12:39 AM,2023-08-28,2023-08-27 17:39:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:05 UTC,2023-08-27 18:28:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487261,https://inaturalist-open-data.s3.amazonaws.com/photos/314398027/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6354079718,110.2780264559,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Asian Ant Mantises,Odontomantis,Asian Ant Mantises,Insecta,319486
180487264,2023/08/28 12:45 AM,2023-08-28,2023-08-27 17:45:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:07 UTC,2023-08-27 18:28:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487264,https://inaturalist-open-data.s3.amazonaws.com/photos/314398108/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6004207993,110.2723046545,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Green Lacewings,Chrysopidae,Green Lacewings,Insecta,52425
180487265,2023/08/28 12:42 AM,2023-08-28,2023-08-27 17:42:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:07 UTC,2023-08-27 19:53:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487265,https://inaturalist-open-data.s3.amazonaws.com/photos/314398042/medium.jpeg,,omah kutu,,1,0,false,,Indonesia,-7.6909564733,110.3710647574,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Wood Cockroaches,Ectobiidae,Wood Cockroaches,Insecta,461451
180487266,2023/08/28 12:47 AM,2023-08-28,2023-08-27 17:47:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:07 UTC,2023-08-28 08:06:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487266,https://inaturalist-open-data.s3.amazonaws.com/photos/314398127/medium.jpeg,,omah kutu,,1,0,false,,Indonesia,-7.7823304781,110.3714483973,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Big-bellied Tylorida,Tylorida ventralis,Big-bellied Tylorida,Arachnida,506300
180487270,2023/08/28 12:55 AM,2023-08-28,2023-08-27 17:55:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:08 UTC,2023-08-28 03:04:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487270,https://inaturalist-open-data.s3.amazonaws.com/photos/314398176/medium.jpeg,,omah kutu,,1,0,false,,Indonesia,-7.7613320633,110.3046585879,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Dolichoderus thoracicus,Dolichoderus thoracicus,,Insecta,626764
180487272,2023/08/28 12:52 AM,2023-08-28,2023-08-27 17:52:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:08 UTC,2023-08-27 18:28:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487272,https://inaturalist-open-data.s3.amazonaws.com/photos/314398131/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.6334714323,110.336979769,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Theridiinae,Theridiinae,,Arachnida,1472157
180487273,2023/08/28 12:55 AM,2023-08-28,2023-08-27 17:55:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:09 UTC,2023-08-27 18:28:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487273,https://inaturalist-open-data.s3.amazonaws.com/photos/314398172/medium.jpeg,,omah kutu,,0,0,false,,Indonesia,-7.7030429492,110.3277114038,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,"True Bugs, Hoppers, Aphids, and Allies",Hemiptera,"True Bugs, Hoppers, Aphids, and allies",Insecta,47744
180487281,2023/08/28 12:57 AM,2023-08-28,2023-08-27 17:57:00 UTC,Jakarta,541253,franzanth,Franz Anthony,2023-08-27 18:27:11 UTC,2023-08-27 18:28:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180487281,https://inaturalist-open-data.s3.amazonaws.com/photos/314398177/medium.jpg,,omah kutu,,0,0,false,,Indonesia,-7.6629027327,110.2518050819,20,"Sleman Regency, Special Region of Yogyakarta, Indonesia",-7.7615438772,110.3603723169,31310,obscured,,true,,,Flatid Planthoppers,Flatidae,Flatid Planthoppers,Insecta,52074
180555706,2023-08-28 08:54:31+08:00,2023-08-28,2023-08-28 00:54:31 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 01:48:33 UTC,2023-08-28 09:07:25 UTC,research,,https://www.inaturalist.org/observations/180555706,https://static.inaturalist.org/photos/314534367/medium.jpg,,"","",1,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.2849416667,113.9253216667,4,,,,4,,,false,,,Megascolia azurea,Megascolia azurea,,Insecta,542471
180563048,2023-08-28 00:26:13,2023-08-28,2023-08-27 17:26:13 UTC,Hanoi,794887,nopcoeur,Navapol Komanasin,2023-08-28 02:47:12 UTC,2023-08-28 04:49:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180563048,https://inaturalist-open-data.s3.amazonaws.com/photos/314549017/medium.jpeg,,"",,2,0,false,2,"Ban Phue, Ban Phue District, Udon Thani 41160, Thailand",17.6885812613,102.4628556892,,,,,,,,false,gps,gps,Ground Beetles,Carabidae,Ground Beetles,Insecta,49567
180563292,2023-08-28 00:26:59,2023-08-28,2023-08-27 17:26:59 UTC,Hanoi,794887,nopcoeur,Navapol Komanasin,2023-08-28 02:49:09 UTC,2023-08-29 02:13:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/180563292,https://inaturalist-open-data.s3.amazonaws.com/photos/314549489/medium.jpeg,,"",,1,0,false,2,"Ban Phue, Ban Phue District, Udon Thani 41160, Thailand",17.6885972326,102.4628758058,,,,,,,,false,,,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955
180565279,2023-08-28 07:43:09+08:00,2023-08-28,2023-08-27 23:43:09 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 03:05:52 UTC,2023-08-28 03:10:48 UTC,research,,https://www.inaturalist.org/observations/180565279,https://static.inaturalist.org/photos/314553220/medium.jpg,,"",2 individuals on the tree,1,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.2837666667,113.9263616667,4,,,,4,,,false,,,Litchi Lantern Bug,Pyrops candelaria,Litchi Lantern Bug,Insecta,446661
180565767,2023-08-28 07:58:48+08:00,2023-08-28,2023-08-27 23:58:48 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 03:09:14 UTC,2023-08-28 09:04:22 UTC,research,,https://www.inaturalist.org/observations/180565767,https://static.inaturalist.org/photos/314553898/medium.jpg,,"","Worker chewing on caterpillar, flew away with the caterpillar shortly after",1,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.286545,113.923675,4,,,,4,,,false,,,Giant Brown Paper Wasp,Polistes gigas,Giant Brown Paper Wasp,Insecta,133683
180566115,2023-08-28 07:51:26+08:00,2023-08-28,2023-08-27 23:51:26 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 03:12:22 UTC,2023-08-28 09:04:12 UTC,needs_id,,https://www.inaturalist.org/observations/180566115,https://static.inaturalist.org/photos/314554550/medium.jpg,,"","",1,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.2841033333,113.92592,4,,,,4,,,false,,,Campsomerinae,Campsomerinae,,Insecta,469073
180566234,2023-08-28 07:29:35+08:00,2023-08-28,2023-08-27 23:29:35 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 03:13:44 UTC,2023-08-28 21:14:34 UTC,needs_id,,https://www.inaturalist.org/observations/180566234,https://static.inaturalist.org/photos/314554786/medium.jpg,,"","",1,0,false,3,"Lantau Island, Tung Chung, New Territories, HK",22.27987,113.9283533333,4,,,,4,,,false,,,Ommatiini,Ommatiini,,Insecta,639853
180566257,2023-08-28 07:30:29+08:00,2023-08-28,2023-08-27 23:30:29 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 03:14:01 UTC,2023-08-28 21:14:28 UTC,needs_id,,https://www.inaturalist.org/observations/180566257,https://static.inaturalist.org/photos/314554835/medium.jpg,,"","",1,0,false,3,"Lantau Island, Tung Chung, New Territories, HK",22.2798783333,113.92833,4,,,,4,,,false,,,Ommatiini,Ommatiini,,Insecta,639853
180566306,2023-08-28 06:52:32+08:00,2023-08-28,2023-08-27 22:52:32 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 03:14:38 UTC,2023-08-28 09:37:32 UTC,research,,https://www.inaturalist.org/observations/180566306,https://static.inaturalist.org/photos/314554976/medium.jpg,,"","",1,0,false,3,"Lantau Island, Tung Chung, New Territories, HK",22.2810533333,113.93937,4,,,,4,,,false,,,Yam Hawkmoth,Theretra nessus,Yam Hawkmoth,Insecta,52004
180566371,2023-08-28 08:37:33+08:00,2023-08-28,2023-08-28 00:37:33 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 03:15:19 UTC,2023-08-28 03:15:24 UTC,needs_id,,https://www.inaturalist.org/observations/180566371,https://static.inaturalist.org/photos/314555087/medium.jpg,,"","",0,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.2875633333,113.9223333333,4,,,,4,,,false,,,"",Dindymus sanguineus,,Insecta,567663
180570714,2023-08-28 08:26:36+08:00,2023-08-28,2023-08-28 00:26:36 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:01:15 UTC,2023-08-28 09:01:59 UTC,research,,https://www.inaturalist.org/observations/180570714,https://static.inaturalist.org/photos/314563677/medium.jpg,,"","",1,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.288925,113.9243166667,4,,,,4,,,false,,,Ammophila clavus,Ammophila clavus,,Insecta,502287
180570768,2023-08-28 07:36:30+08:00,2023-08-28,2023-08-27 23:36:30 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:01:44 UTC,2023-08-28 11:08:43 UTC,research,,https://www.inaturalist.org/observations/180570768,https://static.inaturalist.org/photos/314563763/medium.jpg,,"","",1,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.2814216667,113.9270783333,82,,,,82,,,false,,,Arboreal Snail,Megaustenia imperator,Arboreal Snail,Mollusca,336014
180570987,2023-08-28 08:23:45+08:00,2023-08-28,2023-08-28 00:23:45 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:04:54 UTC,2023-08-28 09:01:47 UTC,research,,https://www.inaturalist.org/observations/180570987,https://static.inaturalist.org/photos/314564330/medium.jpg,,"","",2,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.288795,113.9244,3,,,,3,,,false,,,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194
180571094,2023-08-28 07:08:09+08:00,2023-08-28,2023-08-27 23:08:09 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:06:10 UTC,2023-08-28 09:01:41 UTC,research,,https://www.inaturalist.org/observations/180571094,https://static.inaturalist.org/photos/314564628/medium.jpg,,"","leg stuck on net, released unharmed shortly after ",1,0,false,3,"Lantau Island, Tung Chung, New Territories, HK",22.2777133333,113.931725,11,,,,11,,,false,,,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Insecta,342689
180571384,2023-08-28 08:01:48+08:00,2023-08-28,2023-08-28 00:01:48 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:08:51 UTC,2023-08-28 04:08:56 UTC,needs_id,,https://www.inaturalist.org/observations/180571384,https://static.inaturalist.org/photos/314565144/medium.jpg,,"","",0,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.2868116667,113.92347,4,,,,4,,,false,,,"",Choreutis sexfasciella,,Insecta,366850
180571546,2023-08-28 08:42:18+08:00,2023-08-28,2023-08-28 00:42:18 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:11:19 UTC,2023-08-28 09:01:32 UTC,needs_id,,https://www.inaturalist.org/observations/180571546,https://static.inaturalist.org/photos/314565706/medium.jpg,,"","",3,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.286775,113.9234916667,4,,,,4,,,false,,,Euaspis,Euaspis,,Insecta,356004
180571635,2023-08-28 08:04:33+08:00,2023-08-28,2023-08-28 00:04:33 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:12:20 UTC,2023-08-28 09:01:24 UTC,research,,https://www.inaturalist.org/observations/180571635,https://static.inaturalist.org/photos/314565935/medium.jpg,,"","",2,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.2867633333,113.9235,4,,,,4,,,false,,,Shadow-winged Resin Bee,Megachile umbripennis,Shadow-winged Resin Bee,Insecta,472448
180571699,2023-08-28 08:40:25+08:00,2023-08-28,2023-08-28 00:40:25 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:12:56 UTC,2023-08-28 09:01:13 UTC,research,,https://www.inaturalist.org/observations/180571699,https://static.inaturalist.org/photos/314566059/medium.jpg,,"","",2,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.2867833333,113.9235083333,3,,,,3,,,false,,,Orange-shouldered Resin Bee,Megachile faceta,Orange-shouldered Resin Bee,Insecta,502798
180571932,2023-08-28 08:02:38+08:00,2023-08-28,2023-08-28 00:02:38 UTC,Hong Kong,4447682,st_hui,st hui,2023-08-28 04:15:57 UTC,2023-08-28 04:16:07 UTC,needs_id,,https://www.inaturalist.org/observations/180571932,https://static.inaturalist.org/photos/314566602/medium.jpg,,"","",0,0,false,3,"Lantau Island, Lantau Island, New Territories, HK",22.286775,113.9235,4,,,,4,,,false,,,"",Cheilomenes sexmaculata,Six-spotted Zigzag Ladybird,Insecta,319910
180577136,2023-08-28 11:30:03,2023-08-28,2023-08-28 04:30:03 UTC,Hanoi,794887,nopcoeur,Navapol Komanasin,2023-08-28 05:24:21 UTC,2023-08-29 02:12:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/180577136,https://inaturalist-open-data.s3.amazonaws.com/photos/314576876/medium.jpeg,,"",The specimen attempted to run away and desperately get through the ground crack (probably feeling harassed at being observed) but failed. Then it stood still head-over-feet instead. What an interesting yet ridiculous behavior.,2,0,false,2,"MFM6+7H8, Ban Phue, Ban Phue District, Udon Thani 41160, Thailand",17.6824935573,102.4641166627,,,,,,,,false,,,Ant-eating Spiders,Euryopis,Ant-eating Spiders,Arachnida,153753
180580859,2023-08-28 07:05:19,2023-08-28,2023-08-28 06:05:19 UTC,London,4276441,mothgeeks,Moth Geeks,2023-08-28 06:23:58 UTC,2023-08-28 07:19:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/180580859,https://inaturalist-open-data.s3.amazonaws.com/photos/314584165/medium.jpeg,,"",Came to actinic trap ,1,0,false,2,"England, GB",51.3588334005,-1.0010611187,200,,,,26229,obscured,,true,gps,gps,Common Grass-veneer,Agriphila tristella,Common Grass-veneer,Insecta,325426
180580916,2023-08-28 07:14:38,2023-08-28,2023-08-28 06:14:38 UTC,London,4276441,mothgeeks,Moth Geeks,2023-08-28 06:24:28 UTC,2023-08-28 07:19:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/180580916,https://inaturalist-open-data.s3.amazonaws.com/photos/314584205/medium.jpeg,,"",Came to actinic trap ,1,0,false,2,"England, GB",51.3654537655,-1.1642203604,200,,,,26229,obscured,,true,gps,gps,Chequered Grass-veneer,Catoptria falsella,Chequered Grass-veneer,Insecta,322984
180580941,2023-08-28 07:05:19,2023-08-28,2023-08-28 06:05:19 UTC,London,4276441,mothgeeks,Moth Geeks,2023-08-28 06:25:01 UTC,2023-08-28 09:09:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/180580941,https://inaturalist-open-data.s3.amazonaws.com/photos/314584278/medium.jpeg,,"",Came to actinic trap ,2,0,false,2,"England, GB",51.2761002989,-1.0088360707,200,,,,26229,obscured,,true,gps,gps,Common Wainscot,Mythimna pallens,Common Wainscot,Insecta,356188
